"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","207","test_flask_config[secret_key]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","204","test_app_config[str]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","170364","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","62875","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","207","test_app_config[bool]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1612","test_json_logging","tests.integration.fastapi","2026-08-22","passed","2026-08-22","","test_fastapi","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","33531","test_non_optional[flask]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_config","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","220","test_flask_minimal","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_minimal","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","50561","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","182456","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","173430","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_oauth","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","34680","test_non_optional[go]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_config","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","112739","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_loki","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","47810","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_db_migration","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","300521","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_oauth","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9880","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5688","test_user_defined_config","tests.integration.expressjs","2026-08-22","passed","2026-08-22","","test_expressjs","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","34327","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_workers","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22704","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","","unknown","","","test_prometheus","",""
