"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","61717","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","640","test_springboot_is_up","tests.integration.springboot","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","319","test_expressjs_is_up","tests.integration.expressjs","2026-07-11","passed","2026-07-11","","test_expressjs","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","1121","test_migration","tests.integration.springboot","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","27244","test_with_ingress","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","50732","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","161224","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","42804","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mysql","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","56708","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","8051","test_async_workers","tests.integration.django","2026-07-11","passed","2026-07-11","","test_workers","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22850","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1563","test_json_logging","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","51003","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","205936","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","77612","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mongodb","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","201","test_flask_minimal","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_minimal","",""
"Build and deploy the flask charm.","33486","test_proxy","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_proxy","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","611","test_port_without_ingress","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","59020","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","74684","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5770","test_user_defined_config","tests.integration.go","2026-07-11","passed","2026-07-11","","test_go","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","79786","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mysql","",""
