"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","6148","test_open_ports","tests.integration.go","2026-09-05","failed","2026-09-05","","test_go","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","","test_json_logging","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","58115","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_prometheus","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","39454","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","53115","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","71371","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_openfga","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","62281","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_saml","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","39873","test_springboot_saml_integration","tests.integration.springboot","2026-09-05","passed","2026-09-05","","test_spring_saml","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","61750","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_prometheus","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9750","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-09-05","passed","2026-09-05","","test_django","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","290","test_expressjs_is_up","tests.integration.expressjs","2026-09-05","passed","2026-09-05","","test_expressjs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","","unknown","","","test_flask_configs","",""
"Build and deploy the flask charm.","32453","test_proxy","tests.integration.flask","2026-09-05","passed","2026-09-05","","test_proxy","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52577","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","144171","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_rabbitmq","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5138","test_async_workers","tests.integration.flask","2026-09-05","passed","2026-09-05","","test_workers","",""
